ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
693,11:07am,2 Giraffe stationary,"S28, 3.2km E of H4-2 S junction Near Crocodile Bridge",5/5,Alex1860,"Dec 8, 2023 · 9:26 AM UTC",Dec 8
696,10:33am,1 Leopard chilling in a tree,"H1-2, 500m N of Sabie River Bridge Near Skukuza",5/5,Marnoca,"Dec 8, 2023 · 8:39 AM UTC",Dec 8
698,8:12am,1 Elephaant eating,"H5, 7.9km W of S108 Near Lower Sabie",4/5,Marnoca,"Dec 8, 2023 · 8:11 AM UTC",Dec 8
699,9:32am,1 Honey Badger crossed road and Dwarf Mongoose,"S110 sand, 4km W of S120 Near Berg En Dal",3/5,Ray69,"Dec 8, 2023 · 8:11 AM UTC",Dec 8
700,10:00am,8 Wild Dog sleeping,"S1, about 9km E of Phabeni gate, next to the road Near Phabeni Gate",5/5,Frannie - Tambotie Transfers and Tours,"Dec 8, 2023 · 8:07 AM UTC",Dec 8
703,9:51am,6 Wild Dog ,"S1, E past the Nyamundwa dam Near Phabeni Gate",5/5,The Rillema Gang,"Dec 8, 2023 · 8:07 AM UTC",Dec 8
706,8:54am,20 Elephant ,"S102, Mpondo waterhole Near Lower Sabie",5/5,Salomi Van Stryp,"Dec 8, 2023 · 7:16 AM UTC",Dec 8
707,7:53am,1 Leopard on the move,"H5, 8km W of S108 Near Lower Sabie",5/5,Salomi Van Stryp,"Dec 8, 2023 · 6:25 AM UTC",Dec 8
710,6:41am,1 Lion stationary,"S1, 900m W of Nyamundwa dam Near Phabeni",4/5,Jeremyv,"Dec 8, 2023 · 5:06 AM UTC",Dec 8
712,6:51am,4 Elephant on the move,"S102, Mpondo dam Near Lower Sabie",5/5,Andre and Corlia,"Dec 8, 2023 · 4:57 AM UTC",Dec 8
714,5:59am,1 Southern Ground hornbill in a tree,"S114, 1.1km E of H3 Near Malelane",5/5,Jamin - MindaraLodge,"Dec 8, 2023 · 4:32 AM UTC",Dec 8
715,6:10am,1 Elephant stationary,"H4-2, 350m S of S130 S Near Crocodile Bridge",5/5,Timtam,"Dec 8, 2023 · 4:31 AM UTC",Dec 8
716,5:29am,1 Leopard on the move,"H1-1, close to H3 junction Near Skukuza",5/5,Ruan8808,"Dec 8, 2023 · 4:31 AM UTC",Dec 8
722,4:59pm,1 Spotted Hyena stationary,"H11, at turnoff to Lake Panic Hide Near Skukuza",5/5,pezza,"Dec 7, 2023 · 3:30 PM UTC",Dec 7
724,4:48pm,3 Lion sleeping,"H6, 15.5km W of S37 Near Satara",5/5,joshdownes,"Dec 7, 2023 · 2:56 PM UTC",Dec 7
726,9:16am,10 Elephant on the move,"H10, 6.3km N of H4-2 Near Lower Sabie",4/5,joshdownes,"Dec 7, 2023 · 1:47 PM UTC",Dec 7
727,1:40pm,9 Wild Dog stationary,"H1-2, N side of Sand River Bridge, sitting in the riverbed, have to be on the bridge to see them Near Skukuza",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 7, 2023 · 1:39 PM UTC",Dec 7
728,12:50pm,3 Lion stationary,"H6, 2.2km E of H1-3, close to road Near Crocodile Bridge",5/5,Nelson Cruz - Africa Kruger Tours,"Dec 7, 2023 · 12:56 PM UTC",Dec 7
731,11:48am,9 Wild Dogs stationary,"H1-2, N side of Sand River Bridge, sitting in the riverbed, have to be on the bridge to see them. Near Skukuza",5/5,ToyahM,"Dec 7, 2023 · 9:54 AM UTC",Dec 7
732,10:21am,1 Lion on the move,"H4-1, 4.4km W of H12 Near Skukuza",5/5,ToyahM,"Dec 7, 2023 · 9:23 AM UTC",Dec 7
733,10:30am,1 Leopard,"H4-1, 2.5km W of S79 N entrance (500m from Hyena) very close to road Near Lower Sabie",5/5,Abdullah,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
734,10:00am,1 Spotted Hyena,"H4-1, 3km W of S79 N entrance Near Lower Sabie",5/5,Abdullah,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
738,10:50am,3 Lions stationary,"H6, 11.5km W of S37 (1.5km W of the other lions) Near Satara",4/5,Nhlamulo,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
739,10:30am,3 Lions stationary,"H6, 13km W of S37 Near Satara",4/5,Nhlamulo,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
740,8:50am,2 Lions stationary,"S100, 16km E of H1-3 on the drainage line Near Satara",5/5,Nhlamulo,"Dec 7, 2023 · 9:07 AM UTC",Dec 7
741,10:36am,2 Lions on the move,"S27, spotted walking across the road to Hippo Pools Near Crocodile Bridge",5/5,M.panchbhaya,"Dec 7, 2023 · 9:06 AM UTC",Dec 7
742,9:59am,20 Chacma Baboons playing,"H3, 1.3km S of Afsaal Near Malelane",5/5,Eloisar,"Dec 7, 2023 · 8:13 AM UTC",Dec 7
743,9:37am,10 Giraffe ,"S25, 3.4km W of S26 Near Biyamiti Bush Camp",5/5,Stephnie Prinsloo,"Dec 7, 2023 · 8:12 AM UTC",Dec 7
744,7:45am,Pride of Lion stationary,"H3, 2.2km N of S114, close to the road, lying down in the grass Near Malelane",5/5,Christelle - Capture Nature Kruger Safaris,"Dec 7, 2023 · 7:22 AM UTC",Dec 7
747,8:53am,1 Spotted Hyena on the move,"H10, S side of Sabie River Bridge Near Lower Sabie",5/5,KopiteonSafari,"Dec 7, 2023 · 7:10 AM UTC",Dec 7
748,7:34am,10 Lion sleeping,"S65, 5.5km S of S1 Near Skukuza",5/5,Urmompretty,"Dec 7, 2023 · 7:10 AM UTC",Dec 7
749,7:59am,2 Leopard Tortoise mating,"S1, 400m from H11 Near Skukuza",5/5,Urmompretty,"Dec 7, 2023 · 7:08 AM UTC",Dec 7
751,8:15am,3 Spotted Hyena sleeping,"H11, at turnoff to Lake Panic Hide Near Skukuza",5/5,pezza,"Dec 7, 2023 · 7:08 AM UTC",Dec 7
752,8:44am,1 Elephant ,"S27, 600m S of S25 Near Crocodile Bridge",5/5,Stephnie Prinsloo,"Dec 7, 2023 · 7:08 AM UTC",Dec 7
753,8:34am,1 Cheetah on the move,"S100, 9.3km E of H1-3, went down the drainage line Near Satara",2/5,Nhlamulo,"Dec 7, 2023 · 6:48 AM UTC",Dec 7
754,8:28am,Herd of Buffalo ,"S29, 500m E of H10 N junction Near Lower Sabie",5/5,Ray,"Dec 7, 2023 · 6:35 AM UTC",Dec 7
756,8:00am,1 Lion stationary,"S100, 5.5km E of H1-3, close to the road Near Satara",5/5,Nhlamulo,"Dec 7, 2023 · 6:28 AM UTC",Dec 7
758,7:39am,1 Spotted Hyena sleeping,"H4-2, 700m N of S25 Near Crocodile Bridge",3/5,KopiteonSafari,"Dec 7, 2023 · 6:09 AM UTC",Dec 7
761,5:39am,1 Elephant stationary,"S82, 8.8km N of H4-2 S junction Near Lower Sabie",5/5,joshdownes,"Dec 7, 2023 · 5:03 AM UTC",Dec 7
762,6:57am,1 Spotted Hyena ,"H11, at S1 junction Near Skukuza",5/5,A,"Dec 7, 2023 · 4:59 AM UTC",Dec 7
763,6:37am,1 Cheetah on the move,"H7, 1.5km E of S36, close to the road Near Satara",5/5,Nhlamulo,"Dec 7, 2023 · 4:59 AM UTC",Dec 7
766,5:02am,1 Spotted Hyena on the move,"H1-1, 400m W of H2-2 Near Pretoriuskop",2/5,Urmompretty,"Dec 7, 2023 · 4:07 AM UTC",Dec 7
767,6:01am,7 Giraffe eating,"S3, 1.4km S of S1 Near Phabeni",5/5,Urmompretty,"Dec 7, 2023 · 4:07 AM UTC",Dec 7
768,5:49am,2 Lion stationary,"S28, about 1.6km E of H4-2 S, just before power lines Near Crocodile Bridge",3/5,Hayley M,"Dec 7, 2023 · 4:07 AM UTC",Dec 7
769,5:50am,2 Lion ,"S28, 1.5km E of H4-2 S Near Crocodile Bridge",3/5,Zain,"Dec 7, 2023 · 4:03 AM UTC",Dec 7
786,3:11pm,Pride of Lion crossed road.,"H4-2, 5km N of S130, S entrance Near Crocodile Bridge",5/5,Ray,"Dec 6, 2023 · 1:51 PM UTC",Dec 6
787,2:51pm,2 Tawny Eagle stationary,"H3, 300m N of S110 tar Near Malelane",5/5,Followyourtrip,"Dec 6, 2023 · 1:05 PM UTC",Dec 6
788,2:53pm,5 Lion on the move,"S28, 700m from H4-2, S entrance Near Crocodile Bridge",5/5,Jandre,"Dec 6, 2023 · 1:03 PM UTC",Dec 6
789,2:39pm,2 Spotted Hyena on the move,"H4-2, 2.7km S of S130, S entrance Near Crocodile Bridge",5/5,GTrain,"Dec 6, 2023 · 12:49 PM UTC",Dec 6
794,7:58am,2 African Comb Ducks feeding,"S61, at the Klopperfontein Dam Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:14 PM UTC",Dec 6
795,11:28am,1 Dickinson's Kestrel stationary,"H1-8, 4.2km N of S61 Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:14 PM UTC",Dec 6
796,7:56am,1 Greater painted Snipe stationary,"S61, at the Klopperfontein Dam Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:13 PM UTC",Dec 6
797,7:55am,13 Lark-like buntings drinking,"S61, at the Klopperfontein Dam Near Punda Maria",5/5,DecklanJordaan,"Dec 6, 2023 · 12:13 PM UTC",Dec 6
802,10:49am,4 Lions stationary,"S28, 2km from H4-2, S entrance Near Crocodile Bridge",5/5,Stoutgat,"Dec 6, 2023 · 8:58 AM UTC",Dec 6
811,6:53am,5 Lion stationary,"S28, 2.2km from H4-2, S entrance Near Crocodile Bridge",4/5,ToyahM,"Dec 6, 2023 · 6:03 AM UTC",Dec 6
812,7:55am,1 Leopard on the move,"H7, 400m W of S106, W entrance Near Orpen",2/5,Kcmcnairn,"Dec 6, 2023 · 6:03 AM UTC",Dec 6
815,7:10am,2 Black backed Jackal on the move,"H4-2, just N of S25 Near Crocodile Bridge",5/5,KopiteonSafari,"Dec 6, 2023 · 5:43 AM UTC",Dec 6
816,7:29am,4 Lion stationary,"S28, 3km from H4-2 Near Crocodile Bridge",5/5,Jonas117,"Dec 6, 2023 · 5:43 AM UTC",Dec 6
818,6:01am,1 Black backed Jackal on the move,"S110 gravel, 2.8km W of S120 Near Berg en Dal",5/5,KP09,"Dec 6, 2023 · 5:31 AM UTC",Dec 6
823,6:47am,3 Giraffe stationary,"H11, 900m W of S1 Near Skukuza",5/5,Stoutgat,"Dec 6, 2023 · 5:08 AM UTC",Dec 6
824,6:58am,2 Spotted Hyena stationary,"H11, at the S42 junction Near Skukuza",5/5,Stoutgat,"Dec 6, 2023 · 5:08 AM UTC",Dec 6
842,11:36am,1 Lion sleeping,"H3, 800m N of S112 Near Skukuza",4/5,Waseema_manjra,"Dec 5, 2023 · 10:46 AM UTC",Dec 5
847,10:50am,4 Zebra crossed road,"S27, 2.1km from S25 Near Crocodile Bridge",5/5,TY1,"Dec 5, 2023 · 9:16 AM UTC",Dec 5
