ID,Time,Animal Type and Number,Location,Rating,Tinged By,Title,Tweet Date
700,4:26pm,3 Spotted Hyena came out of den and mom started feeding her cubs,"S1, 1.5km E of S4 Near Skukuza",5/5,Jacobs Family,"Nov 30, 2023 · 4:01 PM UTC",Nov 30
701,5:00pm,4 Spotted Hyena stationary,"S25, about 4km W of S139, next to road Near Biyamiti Bush Camp",5/5,Marie and Hendrik,"Nov 30, 2023 · 3:18 PM UTC",Nov 30
704,3:32pm,1 Elephant eating,"H4-2, 2.1km S of S130 S junction Near Crocodile Bridge",5/5,AntonioPaiz,"Nov 30, 2023 · 1:41 PM UTC",Nov 30
708,12:10pm,Photo of the Buffalo on the move,"S114, about 8km S of H1-1, crossing the road Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Nov 30, 2023 · 11:20 AM UTC",Nov 30
710,12:04pm,1 Leopard ,"H4-1, just 200m W of S79 S junction Near Lower Sabie",5/5,HHG,"Nov 30, 2023 · 11:18 AM UTC",Nov 30
711,11:15am,1 Leopard stationary,"H1-2, in a tree at Mutlumuvi bridge Near Skukuza",4/5,Treparriscos,"Nov 30, 2023 · 11:18 AM UTC",Nov 30
712,12:35pm,1 Leopard stationary,"H4-1, just 200m W of S79 S junction, at the bottom of the tree Near Lower Sabie",3/5,Treparriscos,"Nov 30, 2023 · 11:18 AM UTC",Nov 30
713,12:10pm,Herd of Buffalo on the move,"S114, about 8km S of H1-1, crossing the road Near Skukuza",5/5,Frannie - Tambotie Transfers and Tours,"Nov 30, 2023 · 11:12 AM UTC",Nov 30
714,11:20am,1 Leopard in a tree,"H11, 3.9km E of S1 Near Skukuza",3/5,Aliciaa,"Nov 30, 2023 · 9:59 AM UTC",Nov 30
716,10:00am,1 Pearl Spotted Owl ,"S25, 8km W of H4-2 Near Crocodile Bridge",5/5,Zahn Kruger,"Nov 30, 2023 · 8:55 AM UTC",Nov 30
717,10:15am,Beautiful Yellow Orchid in tree,"H1-2, 1km E of H12 on N side of road Near Skukuza",5/5,SusiedB,"Nov 30, 2023 · 8:54 AM UTC",Nov 30
721,8:48am,2 Southern Ground Hornbill ,"H1-2, 1.7km E of H12 Near Skukuza",3/5,Sandy Olivier,"Nov 30, 2023 · 8:01 AM UTC",Nov 30
722,9:37am,1 Leopard in a tree,"H1-2, Mutlumuvi bridge Near Skukuza",4/5,James,"Nov 30, 2023 · 7:43 AM UTC",Nov 30
725,9:30am,2 Lion ,"S28, near Ntandanyathi hide Near Lower Sabie",5/5,Nazreen,"Nov 30, 2023 · 7:34 AM UTC",Nov 30
726,8:05am,Mating pair of Lion ,"S1, 1.8km W of Nyamundwa dam Near Phabeni",4/5,Marietta and Howard,"Nov 30, 2023 · 7:34 AM UTC",Nov 30
727,8:00am,2 Southern Ground Hornbill ,"H1-2, about 2km W of H12 junction Near Skukuza",5/5,68头牛,"Nov 30, 2023 · 7:10 AM UTC",Nov 30
730,6:16am,1 Black bellied Bustard ,"S28, N of Shishangeni entrance Near Crocodile Bridge",5/5,Marie,"Nov 30, 2023 · 7:09 AM UTC",Nov 30
734,6:55am,1 Martial Eagle in a tree near Buffalo,"H11, N side of N'waswitshaka Bridge Near Skukuza",5/5,SusiedB,"Nov 30, 2023 · 6:00 AM UTC",Nov 30
736,6:04am,2 Honey Badger playing in dung right next to the watering hole,"S114, at James water hole N of S118 Near Malelane",5/5,TWF,"Nov 30, 2023 · 5:01 AM UTC",Nov 30
737,5:55am,Mating pair of Lion plus one old male with sore eye,"S1, 3.5km E of S3 Near Phabeni",5/5,SusiedB,"Nov 30, 2023 · 4:41 AM UTC",Nov 30
738,6:00am,Pride of Lion stationary,"S1, just W of Nyamundwa dam Near Phabeni",3/5,Anja,"Nov 30, 2023 · 4:41 AM UTC",Nov 30
739,5:38am,2 Lions mating,"S1, 2km E of S3 on N side of road Near Phabeni",3/5,James,"Nov 30, 2023 · 4:41 AM UTC",Nov 30
742,5:02am,2 Lion sleeping right next to the road,"H3, 2.2km N of S114 Near Malelane",5/5,TWF,"Nov 30, 2023 · 4:36 AM UTC",Nov 30
744,5:29pm,1 Spotted Hyena crossed road,"S3, 1.8km from H11 Near Paul Kruger Gate",5/5,HHg,"Nov 29, 2023 · 3:38 PM UTC",Nov 29
747,5:05pm,Pride of Lion stationary,"S28, 3.5km from H4-2, S entrance Near Crocodile Bridge",5/5,Marie and Hendrik,"Nov 29, 2023 · 3:16 PM UTC",Nov 29
748,5:00pm,1 Leopard Tortoise crossed road,"H4-2, 100m from S25 Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 3:08 PM UTC",Nov 29
749,4:44pm,1 Black backed Jackal on the move,"H4-2, 500m N of S25 Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 3:08 PM UTC",Nov 29
752,11:50am,50 plus Elephant drinking,"H1-2, at the Mantimahle dam Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 2:33 PM UTC",Nov 29
753,7:17am,1 Giraffe drinking,"S21, at the Mthomane pan Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 2:33 PM UTC",Nov 29
754,3:35pm,1 Leopard on the move,"H11, 700m W of H1-1 Near Skukuza",2/5,Ossendryver_Family,"Nov 29, 2023 · 2:33 PM UTC",Nov 29
755,3:59pm,Pride of Lion stationary,"S28, about 3.5km from H4-2, S entrance Near Crocodile Bridge",5/5,Tayobs,"Nov 29, 2023 · 2:12 PM UTC",Nov 29
756,3:04pm,1 Leopard on the move,"H1-3, about 1km N of H7 Near Satara",5/5,Mare,"Nov 29, 2023 · 1:52 PM UTC",Nov 29
762,8:43am,1 Leopard on the move with kill,"H11, Near the Staff village bridge. Near Skukuza",5/5,Tinged by@n.m_wildlifephotography,"Nov 29, 2023 · 11:47 AM UTC",Nov 29
765,8:50am,4 Sable Antelope stationary,"H1-2, 1.2km E of Orpen Koppies Near Skukuza",5/5,Renata - Kedibone Safaris,"Nov 29, 2023 · 11:40 AM UTC",Nov 29
770,7:34am,20 plus Elephant feeding,"H4-1, 5.7km E of H12 Near Skukuza",5/5,Mednor,"Nov 29, 2023 · 11:00 AM UTC",Nov 29
778,10:55am,1 Lion stationary,"H1-2, 2.2km E of S83, W entrance Near Skukuza",2/5,Ossendryver_Family,"Nov 29, 2023 · 10:32 AM UTC",Nov 29
786,7:08am,2 Lion mating,"S1, at the Nyamundwa Dam Near Phabeni",5/5,Cil,"Nov 29, 2023 · 6:48 AM UTC",Nov 29
789,6:47am,1 Leopard stationary,"S21, 950m from S114 Near Skukuza",4/5,Ossendryver_Family,"Nov 29, 2023 · 6:39 AM UTC",Nov 29
795,5:41am,1 Leopard stationary,"H11, at the N'waswitshaka River Bridge Near Skukuza",4/5,James,"Nov 29, 2023 · 6:13 AM UTC",Nov 29
802,6:17am,3 Spotted Hyena stationary,"H3, 1.3km S of Afsaal Near Malelane",5/5,Ryanb1508,"Nov 29, 2023 · 5:01 AM UTC",Nov 29
803,5:34am,1 Spotted Hyena crossed road,"S65, 2.8km from S1 Near Skukuza",5/5,Ossendryver_Family,"Nov 29, 2023 · 5:01 AM UTC",Nov 29
806,5:51pm,1 Leopard hunting,"S1, 2km E of S4 Near Skukuza",5/5,Nachi and Ossendryver_Family,"Nov 28, 2023 · 4:05 PM UTC",Nov 28
809,5:23pm,1 Buffalo stationary,"S1, 2km E of the Mashukele River Bridge Near Phabeni",5/5,Nachi,"Nov 28, 2023 · 3:35 PM UTC",Nov 28
811,5:00pm,1 Leopard stationary,"H1-2, at the Mutlumuvi river bridge Near Skukuza",5/5,James,"Nov 28, 2023 · 3:05 PM UTC",Nov 28
815,3:40pm,2 Cheetah stationary,"S1, 4.9km W of S4 Near Phabeni",4/5,Ossendryver_Family,"Nov 28, 2023 · 2:04 PM UTC",Nov 28
816,3:15pm,Herd of Buffalo stationary,"H4-1, 5.2km from H1-2 Near Skukuza",5/5,Nachi,"Nov 28, 2023 · 1:56 PM UTC",Nov 28
822,1:33pm,10 Zebra feeding,"S1, 650m W of S65 Near Skukuza",5/5,Mednor,"Nov 28, 2023 · 11:55 AM UTC",Nov 28
832,10:50am,4 Blue Wildebeest feeding,"H4-2, 900m S of H5 Near Crocodile Bridge",5/5,stefdeyou,"Nov 28, 2023 · 9:17 AM UTC",Nov 28
835,9:25am,3 Wild Dog sleeping,"S76, 700m from H4-1, W entrance Near Skukuza",5/5,Izelle,"Nov 28, 2023 · 9:08 AM UTC",Nov 28
838,10:44am,5 Spotted Hyena stationary,"S25, just E of S26 Near Crocodile Bridge",5/5,Marie and Hendrik,"Nov 28, 2023 · 8:54 AM UTC",Nov 28
840,8:37am,1 Lion stationary,"H4-1, 7.8km W of H12 Near Skukuza",1/5,Ossendryver_Family,"Nov 28, 2023 · 8:46 AM UTC",Nov 28
841,8:42am,3 Lion stationary,"H4-1, 3.4km from H1-2 Near Skukuza",4/5,Ossendryver_Family,"Nov 28, 2023 · 8:46 AM UTC",Nov 28
843,10:08am,Herd of Buffalo stationary,"S26, 800m NW of S108 Near Crocodile Bridge",5/5,Marie and Hendrik,"Nov 28, 2023 · 8:18 AM UTC",Nov 28
847,8:17am,20 plus Elephant on the move,"S113, just near S23 Near Skukuza",5/5,Evv,"Nov 28, 2023 · 6:39 AM UTC",Nov 28
